Part Number,Current Noise Density (typ),Analog.com Inventory,# of Amps,GBP (typ),BW -3 dB (typ),Slew Rate (typ),Vos (max),VNoise Density (typ),Ibias (max),Rail to Rail,Iq/Amp (typ),Vs span (min),Vs span (max),1ku List Price,Package Area,Package
AD8042,0.0000000000007,16171,2,90000000,170000000,225,0.0098,0.000000015,0.0000032,Output,0.006,3,12,3.93,31,8-Lead SOIC CHIPS OR DIE
AD8044,0.0000000000009,212,4,90000000,160000000,190,0.0065,0.000000016,0.0000045,In to V- Output,0.002875,3,12,6.93,54.25,14-Lead PDIP 14-Lead SOIC
OP296,0.00000000000019,16816,2,450000,,0.3,0.0003,0.000000026,0.00000005,Both,0.00006,3,12,3.3,19.84,8-Lead SOIC 8-Lead TSSOP
AD8041,0.0000000000006,8993,1,160000000,170000000,170,0.007,0.000000016,0.0000032,In to V- Output,0.0058,3,12,3.18,31,8-Lead PDIP 8-Lead CerDIP 8-Lead SOIC
AD8041S,,,1,160000000,,,0.0095,,0.0000034,In to V- Output,,3,12,,83.6577,8-Lead CerDIP CERPAK(HERM CER SRF MOUNT) CHIPS OR DIE CER. FLATPACK WITH LEADS
AD823,0.000000000000001,13242,2,10000000,16000000,25,0.0035,0.000000016,0.00000000003,In to V- Output,0.0052,3,36,5.01,31,8-Lead PDIP 8-Lead SOIC
LT1367,0.00000000000007,0,4,400000,,0.13,0.0008,0.000000029,0.000000035,Both,0.00034,2,36,,54.14939,14-Lead SOIC (Narrow 0.15 Inch)
LT1368,0.00000000000007,0,2,160000,,0.065,0.000475,0.000000029,0.000000035,Both,0.00034,2,36,6.375,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
OP484,0.0000000000004,10431,4,4250000,,4,0.0001,0.0000000039,0.00000045,Both,,3,36,10.785,54.25,14-Lead PDIP 14-Lead SOIC
OP484S,,,4,,,,0.0002,,0.00000035,Both,,3,36,,,CERPAK(HERM CER SRF MOUNT) CHIPS OR DIE CERDIP GLASS SEAL
OP496,0.00000000000019,1223,4,450000,,0.3,0.0003,0.000000026,0.00000005,Both,0.00006,3,12,4.44,32.64,14-Lead SOIC 14-Lead TSSOP
AD8002,0.000000000002,755,2,,600000000,1200,0.006,0.000000002,0.000025,,0.01,6,12,5.115,31,8-Lead SOIC 8-Lead MSOP
AD8011,0.000000000005,7500,1,,400000000,1100,0.005,0.000000002,0.000015,,0.001,3,12,3.735,31,8-Lead PDIP 8-Lead SOIC
OP284,0.0000000000004,75226,2,4250000,,4,0.0001,0.0000000039,0.00000045,Both,0.002,2,36,5.595,31,CHIPS OR DIE 8-Lead PDIP 8-Lead SOIC
OP293,0.00000000000005,521,2,35000,,0.015,0.00025,0.000000065,0.00000002,In to V-,0.00003,1.7,36,5.04,31,8-Lead SOIC
AD8047,0.000000000001,206,1,110000000,250000000,750,0.003,0.0000000052,0.0000035,,0.0058,6,12,4.11,31,8-Lead PDIP 8-Lead SOIC
AD8048,0.000000000001,19,1,120000000,260000000,1000,0.003,0.0000000038,0.0000035,,0.0059,6,12,4.11,31,8-Lead SOIC
AD824,0.0000000000000011,17185,4,2000000,,2,0.0025,0.000000016,0.000000000035,In to V- Output,0.00056,2.7,30,9.87,54.25,14-Lead SOIC
OP193,0.00000000000005,8955,1,35000,,0.015,0.00015,0.000000065,0.000000015,In to V-,0.00003,1.7,36,3.585,31,8-Lead SOIC
AD8036,0.0000000000022,5019,1,110000000,240000000,1200,0.007,0.0000000067,0.00001,,0.0205,6,12,9.48,31,8-Lead PDIP 8-Lead CerDIP 8-Lead SOIC CHIPS OR DIE
AD8037,0.0000000000021,658,1,140000000,270000000,1500,0.007,0.0000000045,0.000009,,0.0185,6,12,18.375,31,8-Lead SOIC CHIPS OR DIE
LT1354,0.0000000000006,701,1,12000000,,400,0.0008,0.00000001,0.0000003,,0.001,5,36,4.185,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1357,0.0000000000008,0,1,25000000,,600,0.0006,0.000000008,0.0000005,,0.002,5,36,3.93,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
OP191,0.0000000000008,1610,1,3000000,,0.5,0.0005,0.000000042,0.000000065,Both,0.00042,2.7,12,3.855,31,8-Lead SOIC
OP279,0.000000000001,9661,2,5000000,,3,0.004,0.000000022,0.0000003,Both,0.0035,4.5,12,2.61,19.84,8-Lead SOIC 8-Lead TSSOP
AD9631,0.0000000000025,832,1,110000000,320000000,1300,0.01,0.000000007,0.000007,,0.017,6,12,8.655,31,8-Lead PDIP 8-Lead SOIC CHIPS OR DIE
AD9632,0.000000000002,19,1,130000000,250000000,1500,0.005,0.0000000043,0.000007,,0.016,6,12,,31,8-Lead SOIC
LT1169,0.000000000000001,16,2,5300000,,4.2,0.002,0.000000006,0.00000000002,,0.0053,9,40,6.81,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1361,0.0000000000009,12,2,50000000,,800,0.001,0.000000009,0.000001,,0.0038,5,36,5.46,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1362,0.0000000000009,0,4,50000000,,800,0.001,0.000000009,0.000001,,0.0038,5,36,,61.97,14-Lead PDIP (Narrow 0.3 Inch) 16-Lead SOIC (Narrow 0.15 Inch)
LT1364,0.000000000001,165,2,70000000,,1000,0.0015,0.000000009,0.000001,,0.006,3,36,5.94,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1365,0.000000000001,0,4,70000000,,1000,0.0015,0.000000009,0.000002,,0.006,3,36,,61.97,14-Lead PDIP (Narrow 0.3 Inch) 16-Lead SOIC (Narrow 0.15 Inch)
AD8001,0.000000000018,880,1,,880000000,1200,0.0055,0.000000002,0.000025,,0.005,6,12,2.79,9,8-Lead PDIP 8-Lead CerDIP 8-Lead SOIC 5-Lead SOT-23 CHIPS OR DIE
AD8001S,,,1,,880000000,,0.0055,,0.000025,,,6,12,,83.6577,8-Lead CerDIP CERPAK(HERM CER SRF MOUNT)
LT1251,0.0000000000015,10,1,,40000000,300,0.005,0.0000000027,0.00003,,0.0135,5,36,,54.14939,14-Lead PDIP (Narrow 0.3 Inch) 14-Lead SOIC (Narrow 0.15 Inch)
LT1256,0.0000000000015,9,1,,40000000,300,0.005,0.0000000027,,,0.0135,5,36,,54.14939,14-Lead PDIP (Narrow 0.3 Inch) 14-Lead SOIC (Narrow 0.15 Inch)
LT1457,0.0000000000000015,7,2,1000000,,4,0.00045,0.000000013,0.0000000005,,0.0018,9,40,3.765,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LTC1152,0.0000000000006,247,1,700000,,0.5,0.00001,0.0000001,0.0000000001,Both,0.0022,3,14,5.805,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
OP291,0.0000000000008,10692,2,3000000,,0.5,0.0007,0.000000035,0.000000065,Both,0.00042,2.7,12,4.11,31,8-Lead SOIC
OP491,0.0000000000008,8506,4,3000000,,0.5,0.0007,0.000000042,0.000000065,Both,0.0002,2.7,12,7.59,32.64,14-Lead PDIP 14-Lead SOIC 14-Lead TSSOP
LT1203,,0,1,150000000,,300,0.03,,0.000005,,0.01,9,36,3.06,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1205,,0,2,150000000,,300,0.03,,0.000005,,0.01,9,36,4.905,61.97,16-Lead SOIC (Narrow 0.15 Inch)
LT1366,0.00000000000007,495,2,400000,,0.13,0.000475,0.000000029,0.000000035,Both,0.00034,2,36,6.465,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
AD812,0.0000000000015,16591,2,,145000000,250,0.005,0.0000000035,0.000025,,0.0045,2.4,36,5.775,31,8-Lead PDIP 8-Lead SOIC
AD813,0.0000000000015,128,3,,100000000,450,0.005,0.0000000035,0.00003,,,2.4,36,,54.25,14-Lead PDIP 14-Lead SOIC LCC:CER LEADLESS CHIP CARR CHIPS OR DIE
LT1113,0.00000000000001,10,2,5600000,,3.9,0.0015,0.0000000045,0.00000000045,,0.0053,9,40,5.565,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1204,0.0000000000015,0,1,,95000000,1000,0.014,0.000000007,,,0.019,9,36,9.81,111.6136,16-Lead PDIP (Narrow 0.30 Inch) 16-Lead SOIC (Wide 0.3 Inch)
LT1259,0.0000000000013,22,2,,130000000,1600,0.012,0.0000000036,,,0.005,4,36,4.815,54.14939,14-Lead PDIP (Narrow 0.3 Inch) 14-Lead SOIC (Narrow 0.15 Inch)
LT1260,0.0000000000013,158,3,,130000000,1600,0.012,0.0000000036,,,0.005,4,36,4.8,61.97,16-Lead PDIP (Narrow 0.30 Inch) 16-Lead SOIC (Narrow 0.15 Inch)
LT1355,0.0000000000006,0,2,12000000,,400,0.0008,0.00000001,0.0000003,,0.001,5,36,6.105,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1356,0.0000000000006,24,4,12000000,,400,0.0008,0.00000001,0.0000003,,0.001,5,36,,61.97,14-Lead PDIP (Narrow 0.3 Inch) 16-Lead SOIC (Narrow 0.15 Inch)
LT1358,0.0000000000008,0,2,25000000,,600,0.0006,0.000000008,0.0000005,,0.002,5,36,6.255,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1359,0.0000000000008,20,4,25000000,,600,0.0006,0.000000008,0.0000005,,0.002,5,36,,54.14939,14-Lead PDIP (Narrow 0.3 Inch) 14-Lead SOIC (Narrow 0.15 Inch) 16-Lead SOIC (Narrow 0.15 Inch)
LT1360,0.0000000000009,0,1,50000000,,800,0.001,0.000000009,0.000001,,0.0038,3,36,3.525,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1363,0.000000000001,1746,1,70000000,,1000,0.0015,0.000000009,0.000002,,0.0063,3,36,4.35,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1413,0.00000000000002,2251,2,950000,,0.3,0.00015,0.000000023,,In to V-,0.00033,3,22,3.69,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
OP292,0.0000000000007,1974,2,4000000,,4,0.002,0.000000015,0.0000007,In to V-,0.001,4.5,33,3.54,31,8-Lead SOIC
OP492,0.0000000000007,0,4,4000000,,4,0.0025,0.000000015,0.0000007,In to V-,0.001,4.5,33,6.06,54.25,14-Lead SOIC
AD822,0.0000000000000008,38644,2,1800000,180000,3,0.0015,0.000000013,0.000000000012,In to V- Output,0.0009,5,30,6.06,31,CHIPS OR DIE 8-Lead PDIP 8-Lead SOIC 8-Lead MSOP
AD826,0.0000000000015,2787,2,50000000,50000000,350,0.002,0.000000015,0.0000066,,0.0066,5,36,4.845,31,8-Lead PDIP 8-Lead SOIC
AD828,0.0000000000015,5180,2,100000000,130000000,450,0.002,0.00000001,0.0000066,,0.0075,5,36,5.55,31,8-Lead PDIP 8-Lead SOIC
LT1206,0.000000000002,254,1,,66000000,900,0.01,0.0000000036,,,0.02,10,36,6.27,31.00979,7-Lead TO-220 7-Lead DD Pak 8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
OP113,0.0000000000004,4169,1,3400000,,1.2,0.000075,0.0000000047,0.0000006,In to V-,0.003,4,36,3.885,31,8-Lead SOIC
OP413,0.0000000000004,32,4,3400000,,1.2,0.000125,0.0000000047,0.0000006,In to V-,0.003,4,36,10.365,111.825,16 ld SOIC
OP495,0.0000000000001,7955,4,85000,,0.03,0.0005,0.000000045,0.00000002,Output,0.000175,3,36,10.08,111.825,14-Lead PDIP 16 ld SOIC
AD820,0.0000000000000008,55478,1,1800000,,3,0.001,0.000000013,0.00000000001,In to V- Output,0.0009,5,30,3.885,31,8-Lead PDIP 8-Lead SOIC 8-Lead MSOP
LT1208,0.0000000000011,614,2,45000000,,400,0.003,0.000000022,0.000008,,0.007,8,36,7.515,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1209,0.0000000000011,9,4,45000000,,400,0.003,0.000000022,0.000008,,0.007,8,36,,61.97,14-Lead PDIP (Narrow 0.3 Inch) 16-Lead SOIC (Narrow 0.15 Inch)
LT1212,0.0000000000002,764,4,13000000,,7,0.000275,0.000000012,0.000000125,In to V-,0.0013,2.5,36,8.19,61.97,14-Lead PDIP (Narrow 0.3 Inch) 16-Lead SOIC (Narrow 0.15 Inch)
LT1214,0.0000000000002,0,4,28000000,,8.5,0.000275,0.00000001,0.0000002,In to V-,0.0027,2.5,36,8.19,61.97,14-Lead PDIP (Narrow 0.3 Inch) 16-Lead SOIC (Narrow 0.15 Inch)
LT1216,0.0000000000005,15,4,23000000,,30,0.00045,0.000000012,0.0000006,In to V-,0.00475,2.5,36,8.19,61.97,14-Lead PDIP (Narrow 0.3 Inch) 16-Lead SOIC (Narrow 0.15 Inch)
LT1252,0.0000000000015,362,1,,250000000,250,0.015,0.000000003,,,0.0085,4,28,3.15,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1253,0.0000000000015,40,2,,250000000,250,0.015,0.000000003,,,0.006,4,28,4.53,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1254,0.0000000000015,0,4,250000000,,250,0.015,0.000000003,,,0.006,4,28,8.115,54.14939,14-Lead PDIP (Narrow 0.3 Inch) 14-Lead SOIC (Narrow 0.15 Inch)
SSM2135,0.0000000000005,1848,2,3500000,,0.9,0.002,0.0000000052,0.00000075,In to V-,0.0038,4,36,5.46,31,8-Lead SOIC
LT1195,0.000000000002,0,1,50000000,,165,0.008,0.00000007,0.000002,,0.012,4,18,,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1211,0.0000000000002,662,2,13000000,,7,0.00015,0.000000012,0.0000001,In to V-,0.0013,2.5,36,4.575,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1211MJ8,0.0000000000002,662,2,13000000,,7,0.00015,0.000000012,0.0000001,,0.0013,2.5,36,,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1213,0.0000000000002,1628,2,28000000,,8.5,0.00015,0.00000001,0.00000016,In to V-,0.0027,2.5,36,4.575,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1213MJ8,0.0000000000002,1628,2,28000000,,8.5,0.00015,0.00000001,0.00000016,,0.0027,2.5,36,,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1215,0.0000000000005,157,2,23000000,,30,0.0003,0.000000012,0.0000005,In to V-,0.00475,2.5,36,4.575,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
OP467,0.0000000000008,493,4,28000000,,170,0.0005,0.000000006,0.0000006,,0.008,9,36,16.59,82.6281,20-Lead LCC 14-Lead PDIP 14-Lead CerDIP 16 ld SOIC CHIPS OR DIE
OP467S,,,4,,,,0.0005,,0.0000006,,,9,36,,,LCC:CER LEADLESS CHIP CARR CERDIP GLASS SEAL CERPAK(HERM CER SRF MOUNT)
AD795,0.0000000000000006,6398,1,1600000,1600000,1,0.0005,0.000000009,0.000000000002,,0.0015,8,36,7.5,31,8-Lead SOIC
AD810,0.0000000000015,2759,1,,80000000,1000,0.006,0.0000000029,0.00001,,0.0068,5,36,5.025,31,8-Lead PDIP 8-Lead CerDIP 8-Lead SOIC CHIPS OR DIE
AD817,0.0000000000015,11566,1,50000000,50000000,350,0.002,0.000000015,0.0000066,,0.007,5,36,3.195,31,8-Lead PDIP 8-Lead SOIC
AD818,0.0000000000015,7838,1,100000000,130000000,500,0.002,0.00000001,0.0000066,,0.007,5,36,4.5,31,8-Lead PDIP 8-Lead SOIC
LT1112,0.000000000000008,6518,2,750000,,0.3,0.00006,0.000000014,0.00000000025,,0.00035,2,40,3.765,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch) CHIPS OR DIE
LT1114,0.000000000000008,48,4,750000,,0.3,0.00006,0.000000014,0.00000000025,,0.00035,2,40,8.115,61.97,14-Lead PDIP (Narrow 0.3 Inch) 16-Lead SOIC (Narrow 0.15 Inch)
LT1128,0.000000000001,217,1,20000000,,6,0.00004,0.00000000085,0.00000009,,0.0074,8,44,8.76,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LTC1250,0.000000000000004,48,1,1500000,,10,0.00001,0.000000015,0.0000000002,,0.003,4.75,18,5.04,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
OP213,0.0000000000004,18629,2,3400000,,1.2,0.0001,0.0000000047,0.0000006,In to V-,0.003,4,36,4.77,31,8-Lead PDIP 8-Lead SOIC
AD797,0.000000000002,19680,1,110000000,8000000,20,0.00004,0.0000000009,0.0000009,,0.0105,10,36,12.315,31,8-Lead PDIP 8-Lead SOIC
LT1217,0.0000000000007,74,1,,10000000,500,0.003,0.0000000065,,,0.001,10,36,5.91,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
OP285,0.0000000000009,3494,2,9000000,,22,0.00025,0.000000006,0.00000035,,0.0025,9,44,5.235,31,8-Lead SOIC
OP295,0.0000000000001,21937,2,85000,,0.03,0.0005,0.000000045,0.00000002,Output,0.000175,3,36,4.65,31,8-Lead PDIP 8-Lead SOIC
LT1225,0.0000000000015,13,1,150000000,,400,0.001,0.0000000075,0.000008,,0.007,5,36,6.195,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1226,0.0000000000015,0,1,1000000000,,400,0.001,0.0000000026,0.000008,,0.007,5,36,5.265,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1227,0.0000000000017,0,1,,140000000,1100,0.01,0.0000000032,,,0.01,4,36,4.425,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1227MJ8,0.0000000000017,0,1,,,1100,0.01,0.0000000032,,,0.01,4,36,,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LTC1047,0.0000000000000015,523,2,200000,,0.2,0.00001,,0.00000000003,In to V- Output,0.00006,4.75,16,8.955,65.7352,8-Lead PDIP (Narrow 0.3 Inch) 16-Lead SOIC (Wide 0.3 Inch)
OP275,0.0000000000015,24422,2,9000000,,22,0.001,0.000000006,0.00000035,,0.0025,9,44,2.115,31,8-Lead PDIP 8-Lead SOIC
LT1187,0.0000000000015,0,1,50000000,,165,0.01,0.000000065,0.000002,,0.013,4,18,6.195,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1189,0.00000000000125,0,1,180000000,,220,0.003,0.00000003,0.000002,,0.013,4,18,,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LTC1151,0.0000000000000022,72,2,2000000,,2.5,0.000005,0.000000055,0.0000000001,In to V-,0.0009,4.75,36,12.57,65.7352,8-Lead PDIP (Narrow 0.3 Inch) 16-Lead SOIC (Wide 0.3 Inch)
AD811,0.00000000002,7125,1,,140000000,400,0.003,0.0000000019,0.000005,,0.0145,9,36,9.195,31,20-Lead LCC 8-Lead PDIP 8-Lead CerDIP 8-Lead SOIC 16 ld SOIC LCC:CER LEADLESS CHIP CARR CHIPS OR DIE
LT1124,0.0000000000003,31483,2,12500000,,4.5,0.00007,0.0000000027,0.00000002,,0.0023,8,44,5.625,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1125,0.0000000000003,153,4,12500000,,4.5,0.00009,0.0000000027,0.00000002,,0.0023,8,44,9.15,111.6136,14-Lead PDIP (Narrow 0.3 Inch) 16-Lead SOIC (Wide 0.3 Inch)
LT1126,0.0000000000003,115,2,65000000,,11,0.00007,0.0000000027,0.00000002,,0.0026,8,44,6.18,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1127,0.0000000000003,0,4,65000000,,11,0.00009,0.0000000027,0.00000002,,0.0026,8,44,12.57,111.6136,14-Lead PDIP (Narrow 0.3 Inch) 16-Lead SOIC (Wide 0.3 Inch)
LT1228,0.0000000000014,308,1,,100000000,500,0.005,0.00000002,0.000001,,0.009,4,36,7.53,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1229,0.0000000000014,0,2,,100000000,700,0.01,0.0000000032,,,0.006,4,36,6.015,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1230,0.0000000000014,0,4,,100000000,700,0.01,0.0000000032,,,0.006,4,36,,54.14939,14-Lead PDIP (Narrow 0.3 Inch) 14-Lead SOIC (Narrow 0.15 Inch)
OP282,0.00000000000001,1032,2,4000000,,9,0.003,0.000000036,0.0000000001,In to V+,0.00021,9,36,2.385,31,8-Lead SOIC 8-Lead MSOP
OP482,0.00000000000001,12083,4,4000000,,9,0.004,0.000000036,0.0000000001,In to V+,0.00021,9,36,3.645,2.5164,14-Ball WLCSP (2.123mm x 1.128mm) 14-Lead PDIP 14-Lead SOIC
RH1013M,,,2,800000,,0.2,0.0003,0.000000024,0.00000003,In to V-,,4,44,,54.1782,8-Lead CERDIP (Narrow 0.3 Inch) 10-Lead Flatpak (Glass Sealed Hermetic) 8-Lead TO-5 (0.2 Inch PCD) CHIPS OR DIE
RH1014M,0.00000000000007,,4,500000,,0.2,0.0003,0.000000024,0.00000003,,0.00055,4,44,,78.3336,"14-Lead CERDIP (Narrow 0.3 Inch, Hermetic) 14-Lead Flatpak (Hermetic)"
LT1220,0.000000000002,0,1,45000000,,250,0.001,0.000000017,0.0000003,,0.008,5,36,5.46,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1221,0.000000000002,1,1,150000000,,250,0.001,0.000000006,0.0000003,,0.008,5,36,5.295,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1222,0.000000000002,0,1,500000000,,200,0.0003,0.000000003,0.0000003,,0.008,5,36,6.825,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1223,0.0000000000022,93,1,,100000000,1000,0.003,0.000000033,,,0.006,5,36,5.73,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
OP497,0.00000000000002,262,4,500000,,0.15,0.000075,0.000000015,0.00000000015,,0.000625,4,40,10.035,111.825,14-Lead PDIP 16 ld SOIC LCC:CER LEADLESS CHIP CARR
AD745,0.0000000000000069,2,1,20000000,,12.5,0.0005,0.0000000029,0.00000000025,,0.01,9.6,36,14.115,111.825,16 ld SOIC
LT1190,0.000000000004,63,1,50000000,,450,0.01,0.00000005,0.0000025,,0.032,4,18,3.42,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1191,0.000000000004,21,1,90000000,,450,0.005,0.000000025,0.0000025,,0.032,4,18,,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1192,0.000000000004,0,1,350000000,,450,0.0025,0.000000009,0.0000025,,0.032,4,18,,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1193,0.000000000004,0,1,80000000,,500,0.012,0.00000005,0.0000035,,0.035,4,18,5.82,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1194,0.000000000004,20,1,350000000,,500,0.006,0.000000015,0.0000035,,0.035,4,18,6.735,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1224,0.0000000000015,429,1,45000000,,400,0.002,0.000000022,0.000008,,0.007,5,36,5.235,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
AD704,0.00000000000005,721,4,800000,,0.15,0.00015,0.000000015,0.00000000027,,0.0006,4,36,11.13,82.6281,20-Lead LCC 14-Lead PDIP 16 ld SOIC
AD706,0.00000000000005,29697,2,800000,,0.15,0.0001,0.000000015,0.0000000002,,0.0006,4,36,4.86,31,8-Lead PDIP 8-Lead SOIC
AD743,0.0000000000000069,6,1,4500000,,2.8,0.001,0.0000000029,0.0000000004,,0.01,9.6,36,,111.825,16 ld SOIC
AD829,0.0000000000015,29291,1,750000000,120000000,230,,0.0000000017,0.000007,,0.0053,9,36,5.925,31,20-Lead LCC 8-Lead PDIP 8-Lead CerDIP 8-Lead SOIC CHIPS OR DIE
OP297,0.00000000000002,3201,2,500000,,0.15,0.00005,0.000000017,0.0000000001,,0.000625,4,40,4.395,31,8-Lead PDIP 8-Lead CerDIP 8-Lead SOIC
AD827,0.0000000000015,5,2,50000000,50000000,300,0.002,0.000000015,0.000007,,0.0105,9,36,14.37,83.6577,LCC:CER LEADLESS CHIP CARR 8-Lead PDIP 8-Lead CerDIP 16 ld SOIC CHIPS OR DIE
LT1122,0.000000000000002,96,1,14000000,,80,0.0006,0.000000014,0.000000000075,,0.0075,20,40,4.905,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LTC1049,0.000000000000002,88,1,800000,,0.8,0.00001,0.00000008,0.00000000005,In to V- Output,0.0002,4.75,18,4.32,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LTC1150,0.0000000000000018,742,1,2500000,,3,0.00001,0.00000009,0.0000000001,In to V-,0.0008,4.75,32,7.425,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
AD746,0.00000000000001,30,2,13000000,13000000,75,0.0015,0.000000016,0.00000000025,,0.004,9,36,9.345,31,8-Lead PDIP 8-Lead CerDIP 8-Lead SOIC CHIPS OR DIE
LT1077,0.000000000000065,2973,1,230000,,0.08,0.00004,0.000000027,0.000000009,In to V-,0.000048,2.2,44,3.21,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
AD843,0.000000000012,325,1,34000000,,250,0.001,0.000000019,0.000000001,,0.012,9,36,13.455,83.6577,8-Lead PDIP 14-Lead CerDIP 8-Lead CerDIP 16 ld SOIC LCC:CER LEADLESS CHIP CARR CHIPS OR DIE
